Place,Competitor,DOB,Nationality,Score,Date,ResultScore,City
3029,Yousei NAKAKUBO,01 Feb 2000,JPN,805, 26 FEB 2023,794, Osaka
3030,Samuel LAURET,19 Jun 1988,FRA,805, 03 DEC 2023,835, Valencia
3030,Samuel LAURET,19 Jun 1988,FRA,805, 24 SEP 2023,776, Montbéliard
3031,Kamil INAK,,TUR,805, 03 DEC 2023,778, Valencia
3031,Kamil INAK,,TUR,805, 08 OCT 2023,832, Chicago
3032,Myrnes PEDERSEN,,NOR,805, 29 SEP 2024,825, Berlin
3032,Myrnes PEDERSEN,,NOR,805, 08 JUN 2024,784, Stokmarknes
3033,Victor TERRIER,,FRA,805, 29 OCT 2023,788, Frankfurt
3034,Daniel VEJMELKA,02 May 1986,CZE,805, 02 SEP 2023,788, Praha
3034,Daniel VEJMELKA,02 May 1986,CZE,805, 07 MAY 2023,819, Praha
3034,Daniel VEJMELKA,02 May 1986,CZE,805, 15 APR 2023,792, Pardubice
3035,Veeresh NERALAGI,23 Dec 1999,USA,805, 03 DEC 2023,816, Sacramento
3035,Veeresh NERALAGI,23 Dec 1999,USA,805, 17 JUN 2023,795, Duluth
3036,Mark LAUGHLIN,,USA,804, 17 JUN 2023,834, Duluth
3037,David VAŠ,16 Oct 1990,CZE,804, 15 APR 2023,831, Pardubice
3038,Toyoki SATO,18 Jul 1978,JPN,804, 03 DEC 2023,830, Fukuoka
3038,Toyoki SATO,18 Jul 1978,JPN,804, 26 FEB 2023,813, Osaka
3038,Toyoki SATO,18 Jul 1978,JPN,804, 05 FEB 2023,772, Marugame
3039,Koji TANAKA,03 Jun 1977,JPN,804, 03 DEC 2023,823, Fukuoka
3039,Koji TANAKA,03 Jun 1977,JPN,804, 08 OCT 2023,786, Chicago
3039,Koji TANAKA,03 Jun 1977,JPN,804, 05 FEB 2023,807, Beppu
3040,Martijn BLOMMAERT,,NED,803, 16 APR 2023,756, Rotterdam
3041,Yoshitaka YASUZAWA,06 Mar 1972,JPN,803, 26 FEB 2023,826, Osaka
3041,Yoshitaka YASUZAWA,06 Mar 1972,JPN,803, 05 FEB 2023,828, Beppu
3042,Manuel BERGUÑO,03 Jan 1980,ESP,803, 03 DEC 2023,848, Valencia
3043,David BERARD,11 Nov 1998,USA,803, 03 DEC 2023,843, Sacramento
3044,Kristian ULRIKSEN,02 Oct 1986,NOR,803, 31 DEC 2023,722, Madrid
3044,Kristian ULRIKSEN,02 Oct 1986,NOR,803, 03 DEC 2023,767, Valencia
3044,Kristian ULRIKSEN,02 Oct 1986,NOR,803, 22 OCT 2023,822, Valencia
3044,Kristian ULRIKSEN,02 Oct 1986,NOR,803, 03 SEP 2023,803, Drammen
3044,Thomas POREBSKI,,GER,803, 08 OCT 2023,839, Chicago
3044,Thomas POREBSKI,,GER,803, 17 APR 2023,767, Boston
3046,Shaun FITCH,21 Dec 1989,AUS,803, 15 OCT 2023,777, Cricket Ground
3047,Masafumi MIYAMOTO,23 May 1972,JPN,803, 03 DEC 2023,828, Fukuoka
3047,Masafumi MIYAMOTO,23 May 1972,JPN,803, 05 MAR 2023,812, Tokyo
3048,Thomas DELLINGER,,USA,803, 05 NOV 2023,780, New York
3049,Barry MCEVOY,20 Jan 1989,IRL,803, 28 APR 2024,780, Hamburg
3049,Barry MCEVOY,20 Jan 1989,IRL,803, 28 JAN 2024,826, Sevilla
3050,Tetsuro KATAOKA,1984,JPN,803, 03 DEC 2023,821, Fukuoka
3050,Tetsuro KATAOKA,1984,JPN,803, 23 APR 2023,786, Nagano
3050,Tetsuro KATAOKA,1984,JPN,803, 23 APR 2023,786, Nagano
3050,Tetsuro KATAOKA,1984,JPN,803, 05 FEB 2023,790, Beppu
3051,Brent PIETERSE,,NED,803, 15 OCT 2023,794, Amsterdam
3052,Daniel LUNDGREN,04 Jul 1985,SWE,803, 18 MAY 2023,839, Sollentunavallen
3052,Daniel LUNDGREN,04 Jul 1985,SWE,803, 13 MAY 2023,880, Stockholm
3053,Domenico LIBERATORE,11 Dec 1982,ITA,803, 05 MAR 2023,768, Roma
3054,Joan ORIACH,,ESP,803, 31 DEC 2023,760, Barcelona
3054,Joan ORIACH,,ESP,803, 03 DEC 2023,804, Valencia
3054,Joan ORIACH,,ESP,803, 05 FEB 2023,793, Granollers
3055,Manel CABANILLAS,,ESP,802, 19 FEB 2023,775, Barcelona
3056,Hernan HUAITA,1993,ESP,802, 03 DEC 2023,844, Valencia
3056,Hernan HUAITA,1993,ESP,802, 08 OCT 2023,840, Paris
3056,Hernan HUAITA,1993,ESP,802, 24 SEP 2023,750, Montbéliard
3056,Hernan HUAITA,1993,ESP,802, 26 MAR 2023,786, Houilles
3056,Hernan HUAITA,1993,ESP,802, 05 MAR 2023,850, Paris
3057,Aykut TAŞDEMİR,20 Jan 1991,TUR,802, 17 DEC 2023,776, Gaziantep
3057,Aykut TAŞDEMİR,20 Jan 1991,TUR,802, 05 NOV 2023,803, Istanbul - Turkish Marathon Ch.
3058,Koichi TSUKAMOTO,05 Jun 1992,JPN,802, 03 DEC 2023,777, Fukuoka
3058,Koichi TSUKAMOTO,05 Jun 1992,JPN,802, 21 MAY 2023,758, Honjo Athletic Stadium
3059,Yohan HOTTE,,FRA,802, 15 OCT 2023,783, Amsterdam
3061,Mateusz POŁCZYŃSKI,,POL,802, 22 OCT 2023,786, Poznan
3062,Ignacio GONZALEZ,27 Feb 1996,ESP,802, 06 OCT 2024,790, 5km and Half Marathon
3062,Ignacio GONZALEZ,27 Feb 1996,ESP,802, 02 JUN 2024,698, Madrid
3062,Ignacio GONZALEZ,27 Feb 1996,ESP,802, 18 FEB 2024,814, Sevilla
3063,Aaqib SYED,,USA,802, 10 DEC 2023,792, Sevilla
3063,Aaqib SYED,,USA,802, 17 APR 2023,812, Boston
3064,Zhonghao KE,24 Nov 1996,CHN,802, 22 APR 2023,801, Qingdao
3065,Tom FAIRBROTHER,1988,GBR,802, 03 DEC 2023,800, Valencia
3065,Tom FAIRBROTHER,1988,GBR,802, 05 NOV 2023,770, Porto
3065,Tom FAIRBROTHER,1988,GBR,802, 24 SEP 2023,804, Berlin
3065,Tom FAIRBROTHER,1988,GBR,802, 19 MAR 2023,835, Roma
3065,Tom FAIRBROTHER,1988,GBR,802, 19 FEB 2023,835, Barcelona
3066,Dylan KARTEN,,USA,801, 08 OCT 2023,756, Chicago
3067,Alex KRAMER,16 Jul 1991,USA,801, 03 DEC 2023,843, Sacramento
3067,Alex KRAMER,16 Jul 1991,USA,801, 17 APR 2023,760, Boston
3068,Raul ARCOS,,USA,801, 14 OCT 2023,763, Valley Cottage
3068,Raul ARCOS,,USA,801, 17 APR 2023,840, Boston
3069,Stanislav ALEXANDROV,,RUS,801, 03 DEC 2023,840, Valencia
3069,Stanislav ALEXANDROV,,RUS,801, 01 OCT 2023,762, Kazan
3070,Justin KOWALSKI,03 Sep 1985,USA,801, 05 NOV 2023,766, New York
3070,Justin KOWALSKI,03 Sep 1985,USA,801, 24 SEP 2023,836, Berlin
3071,Carl RIISGAARD,07 Dec 1993,DEN,801, 10 SEP 2023,769, Tallinn
3072,Lucas VICTOR,,MEX,801, 08 OCT 2023,772, Chicago
3073,Jamal IDZIM,14 Nov 1980,FRA,801, 02 JUN 2024,825, Caen
3073,Jamal IDZIM,14 Nov 1980,FRA,801, 18 FEB 2024,777, Sevilla
3073,Jamal IDZIM,14 Nov 1980,FRA,801, 28 JAN 2024,755, Marrakech
3074,Guillermo PINEDA,,USA,801, 08 OCT 2023,819, Chicago
3074,Guillermo PINEDA,,USA,801, 17 APR 2023,784, Boston
3075,Aleksandr IVANOV,26 Feb 1985,RUS,801, 17 SEP 2023,811, Moskva
3076,Seokryung YOON,,KOR,801, 24 SEP 2023,793, Berlin
3077,Jo KORIYAMA,21 Jan 1998,JPN,801, 21 APR 2024,808, Nagano
3077,Jo KORIYAMA,21 Jan 1998,JPN,801, 17 MAR 2024,795, Itabashi
3077,Jo KORIYAMA,21 Jan 1998,JPN,801, 11 FEB 2024,782, Ishin Me-Life Stadium
3078,Leon SANDERMAN,28 Apr 1981,NED,801, 19 NOV 2023,805, Nijmegen
3078,Leon SANDERMAN,28 Apr 1981,NED,801, 16 APR 2023,806, Enschede
3078,Leon SANDERMAN,28 Apr 1981,NED,801, 12 MAR 2023,838, Den Haag
3079,Xiang LI,13 Aug 1989,CHN,801, 29 OCT 2023,804, Chengdu
3081,Zach LEE,,USA,800, 17 JUN 2023,760, Duluth
3082,Philipp ARNOLD,10 May 1987,SUI,800, 15 OCT 2023,760, Piazza Grande
3082,Philipp ARNOLD,10 May 1987,SUI,800, 23 APR 2023,831, Zürich
3082,Philipp ARNOLD,10 May 1987,SUI,800, 01 JAN 2023,697, Zürich
3083,Renato SOUSA,,POR,800, 08 OCT 2023,830, Chicago
3084,Rachid SOUFI,1989,GER,800, 01 OCT 2023,781, Köln
3084,Rachid SOUFI,1989,GER,800, 26 MAR 2023,789, Freiburg
3085,Arnaud GICQUEL,,FRA,800, 03 DEC 2023,786, Valencia
3086,Vincent VERGEER,,NED,800, 16 APR 2023,788, Rotterdam
3087,Andrew DEY,17 Aug 1978,AUS,800, 17 SEP 2023,776, presented by Asics
3087,Andrew DEY,17 Aug 1978,AUS,800, 13 AUG 2023,789, Alexandra Headland
3088,Jie ZHANG,08 Dec 1991,CHN,800, 16 APR 2023,804, Zhengzhou
3089,Takeru IKKA,21 Nov 1990,JPN,799, 31 MAR 2024,837, Fukui
3089,Takeru IKKA,21 Nov 1990,JPN,799, 25 FEB 2024,761, Osaka
3090,Yahia EL SAYED,09 Mar 1988,EGY,799, 23 JUL 2023,712, Maadi Olympic Center
3090,Yahia EL SAYED,09 Mar 1988,EGY,799, 24 MAY 2023,780, Maadi Olympic Center
3090,Yahia EL SAYED,09 Mar 1988,EGY,799, 19 MAR 2023,907, Barcelona
3091,Karlos AQUINO,05 Sep 1995,AUS,799, 08 OCT 2023,760, Perth
3092,Fabian WIEDERKEHR,03 Feb 1977,SUI,799, 24 SEP 2023,810, Berlin
3093,Frej ERSA,1995,SWE,799, 23 SEP 2023,A, Lidingö - XC 30.0km
3094,Ryan FARRUGIA,29 Aug 1987,MLT,799, 03 DEC 2023,797, Valencia
3095,Cristian BALMACEDA,1984,ARG,799, 24 SEP 2023,790, Buenos Aires
3095,Cristian BALMACEDA,1984,ARG,799, 27 AUG 2023,800, Buenos Aires
3096,Guillaume PERROT,,FRA,798, 23 APR 2023,758, Zürich
3097,Jan BERKHOUT,1987,NED,798, 15 OCT 2023,839, Amsterdam
3097,Jan BERKHOUT,1987,NED,798, 01 OCT 2023,757, Breda
3097,Jan BERKHOUT,1987,NED,798, 03 SEP 2023,774, Rotterdam
3098,La Ode SAFRUDIN,,INA,798, 27 AUG 2023,763, Bali
3100,Takuma MOHRI,11 Jan 1988,JPN,798, 05 FEB 2023,862, Beppu
3101,Jan WYCHOWAŁEK,1990,POL,798, 28 APR 2024,782, Łódź
3101,Jan WYCHOWAŁEK,1990,POL,798, 24 MAR 2024,814, Warszawa
3102,Adrien GENTINA,1999,FRA,798, 18 NOV 2023,762, Lille
3103,Samuel PEREZ,27 Mar 1996,ESP,798, 03 DEC 2023,809, Valencia
3103,Samuel PEREZ,27 Mar 1996,ESP,798, 22 OCT 2023,787, Valencia
3104,Akihiro MAKIUCHI,06 Mar 1981,JPN,798, 23 APR 2023,791, Nagano
3105,Richard ORAWETZ,1994,SVK,798, 01 OCT 2023,803, Košice
3106,Michel PRADEL,1983,FRA,798, 24 SEP 2023,802, Montbéliard
3107,Ewan SHORT,,GBR,798, 15 OCT 2023,796, Amsterdam
3107,Ewan SHORT,,GBR,798, 01 APR 2023,762, Praha
3108,Cory SHERWIN,,GBR,797, 03 DEC 2023,839, Valencia
3109,Reinout POLDERS,,NED,797, 12 MAR 2023,816, Den Haag
3110,Artur JASINSKI,,POL,797, 29 OCT 2023,763, Frankfurt
3111,Zhang HONGYOU,,CHN,797, 29 OCT 2023,830, Beijing
3111,Zhang HONGYOU,,CHN,797, 15 OCT 2023,761, Chizhou
3112,Bas DRAIJER,,NED,797, 15 OCT 2023,827, Amsterdam
3113,Simo HAAVISTO,03 Jun 1987,FIN,797, 14 OCT 2023,775, Vantaa
3113,Simo HAAVISTO,03 Jun 1987,FIN,797, 21 JUN 2023,774, Paavo Nurmen Stadion
3113,Simo HAAVISTO,03 Jun 1987,FIN,797, 15 APR 2023,774, Pyhtää
3114,Lennart DEROO,,BEL,797, 14 APR 2024,816, Rotterdam
3114,Lennart DEROO,,BEL,797, 10 MAR 2024,779, Atletiekstadium Gentbrugge
3115,Ubaldo BLANCO,,MEX,797, 03 DEC 2023,786, Valencia
3115,Ubaldo BLANCO,,MEX,797, 19 FEB 2023,856, Sevilla
3116,Anthony WANJIRU,1988,KEN,797, 29 OCT 2023,785, Nairobi
3117,Erik ALATALO,,USA,797, 17 APR 2023,808, Boston
3118,Janez MULEJ,1981,SLO,797, 22 OCT 2023,761, Ljubljana - Slovenian Marathon Ch.
3118,Janez MULEJ,1981,SLO,797, 08 OCT 2023,804, Chicago
3118,Janez MULEJ,1981,SLO,797, 16 JUN 2023,764, Karlovac
3118,Janez MULEJ,1981,SLO,797, 20 MAY 2023,781, Radenci - Slovenian Half Marathon Ch.
3119,Florent GERMAIN,,FRA,797, 23 APR 2023,801, Hamburg
3120,Christophe PARMENTIER,,FRA,797, 03 DEC 2023,795, Valencia
3120,Christophe PARMENTIER,,FRA,797, 22 OCT 2023,771, Valencia
3120,Christophe PARMENTIER,,FRA,797, 19 MAR 2023,786, Lille
3121,Daniel MARTINS,23 Nov 1995,POR,797, 22 OCT 2023,795, Valencia
3121,Daniel MARTINS,23 Nov 1995,POR,797, 28 MAY 2023,874, Pista Municipal de Faro
3121,Daniel MARTINS,23 Nov 1995,POR,797, 27 MAY 2023,810, Pista Municipal de Faro
3121,Daniel MARTINS,23 Nov 1995,POR,797, 13 MAY 2023,904, Pista Municipal de Faro
3121,Daniel MARTINS,23 Nov 1995,POR,797, 26 FEB 2023,GL, Albufeira - XC 8.45km
3121,Daniel MARTINS,23 Nov 1995,POR,797, 19 FEB 2023,895, Sevilla
3121,Daniel MARTINS,23 Nov 1995,POR,797, 22 JAN 2023,811, Vila Real de Santo António
3122,Gerard MANGRANÉ,,ESP,797, 10 MAR 2024,797, Barcelona
3122,Gerard MANGRANÉ,,ESP,797, 11 FEB 2024,765, Barcelona
3122,Gerard MANGRANÉ,,ESP,797, 28 JAN 2024,798, Sevilla
3123,David PARRILLA,09 Aug 1982,ESP,796, 03 DEC 2023,833, Valencia
3123,David PARRILLA,09 Aug 1982,ESP,796, 22 OCT 2023,759, Valencia
3123,David PARRILLA,09 Aug 1982,ESP,796, 11 MAR 2023,755, Laredo
3123,David PARRILLA,09 Aug 1982,ESP,796, 19 FEB 2023,762, Barcelona
3123,David PARRILLA,09 Aug 1982,ESP,796, 15 JAN 2023,742, Valencia
3124,Kody TARBELL,,USA,796, 08 OCT 2023,761, Chicago
3125,Sota YAMASAKI,19 Oct 2004,JPN,796, 19 NOV 2023,763, Kobe
3125,Sota YAMASAKI,19 Oct 2004,JPN,796, 29:46.48 ,974, Kobe
3126,Steven SÁ,,POR,796, 03 DEC 2023,770, Valencia
3127,Akihiro KADOTA,28 Apr 1992,JPN,796, 03 DEC 2023,819, Hofu
3127,Akihiro KADOTA,28 Apr 1992,JPN,796, 05 FEB 2023,846, Beppu
3128,Aidan BILLINGTON,,RSA,796, 24 SEP 2023,819, Berlin
3129,Łukasz HRYCIUK,1986,POL,796, 03 DEC 2023,776, Valencia
3129,Łukasz HRYCIUK,1986,POL,796, 24 SEP 2023,817, Berlin
3130,Edwin SLIJKHUIS,1987,NED,796, 19 NOV 2023,785, Nijmegen
3130,Edwin SLIJKHUIS,1987,NED,796, 21 JUL 2023,812, De Bongerd
3130,Edwin SLIJKHUIS,1987,NED,796, 14 MAY 2023,814, København
3131,Erik SCHOOB,08 May 1999,GER,796, 17 SEP 2023,756, København
3132,Antonio Daniel MORENO,14 Mar 1985,ESP,796, 10 DEC 2023,805, Málaga
3132,Antonio Daniel MORENO,14 Mar 1985,ESP,796, 29 OCT 2023,784, Málaga
3133,Jun NISHIO,,JPN,796, 03 DEC 2023,797, Hofu
3133,Jun NISHIO,,JPN,796, 19 NOV 2023,795, Kobe
3133,Jun NISHIO,,JPN,796, 05 FEB 2023,757, Beppu
3134,Scott DIEKEMA,,USA,795, 17 APR 2023,748, Boston
3135,Rio REINA,28 Apr 1987,USA,795, 03 DEC 2023,840, Sacramento
3136,Timothy LYNCH,,USA,795, 08 OCT 2023,837, Chicago
3136,Timothy LYNCH,,USA,795, 17 APR 2023,754, Boston
3137,Christian STOUNBERG,16 Mar 1995,DEN,795, 25 JUN 2023,685, Skovdalen Stadion
3137,Christian STOUNBERG,16 Mar 1995,DEN,795, DNF ,B, Skovdalen Stadion
3137,Christian STOUNBERG,16 Mar 1995,DEN,795, 14 JUN 2023,768, Ceres Park
3137,Christian STOUNBERG,16 Mar 1995,DEN,795, 14 MAY 2023,834, København
3137,Christian STOUNBERG,16 Mar 1995,DEN,795, 22 APR 2023,779, Århus
3137,Christian STOUNBERG,16 Mar 1995,DEN,795, 19 FEB 2023,795, Langvang Atletikhal
3137,Christian STOUNBERG,16 Mar 1995,DEN,795, 18 FEB 2023,788, Langvang Atletikhal
3138,Thomas CANTARA,,USA,795, 29 SEP 2024,833, Berlin
3138,Thomas CANTARA,,USA,795, 15 APR 2024,758, Boston
3139,Tomáš MICHALEC,1989,SVK,795, 19 NOV 2023,758, Palermo
3139,Tomáš MICHALEC,1989,SVK,795, 02 APR 2023,773, Bratislava
3140,Matúš VLČKO,,SVK,795, 01 OCT 2023,769, Košice
3141,Lachlan OAKES,02 Sep 1987,AUS,795, 17 SEP 2023,756, presented by Asics
3141,Lachlan OAKES,02 Sep 1987,AUS,795, 17 APR 2023,820, Boston
3142,Stephen CAMPBELL,,GBR,795, 24 SEP 2023,818, Berlin
3142,Stephen CAMPBELL,,GBR,795, 27 AUG 2023,773, Larne
3143,Craig MCMILLAN,13 Jan 1977,CAN,795, 17 APR 2023,815, Boston
3143,Craig MCMILLAN,13 Jan 1977,CAN,795, 12 FEB 2023,786, Vancouver
3144,Adam YOUNG,,GBR,795, 29 SEP 2024,777, Berlin
3144,Adam YOUNG,,GBR,795, 18 FEB 2024,813, Sevilla
3145,Jesus GALINDO,,MEX,795, 19 NOV 2023,778, Monterrey
3146,Timothy BROXUP,11 Aug 1987,AUS,795, 08 OCT 2023,783, Chicago
3146,Timothy BROXUP,11 Aug 1987,AUS,795, 13 AUG 2023,787, Alexandra Headland
3146,Timothy BROXUP,11 Aug 1987,AUS,795, 11 JUN 2023,777, Riverbend Park
3147,Masato FUNADA,05 Sep 1986,JPN,795, 19 NOV 2023,805, Kobe
3148,Daichi HIRAYAMA,02 May 1992,JPN,794, 03 DEC 2023,756, Fukuoka
3148,Daichi HIRAYAMA,02 May 1992,JPN,794, 05 MAR 2023,874, Tokyo
3148,Daichi HIRAYAMA,02 May 1992,JPN,794, 05 FEB 2023,840, Marugame
3149,Juan TORO,,ESP,794, 18 FEB 2024,828, Sevilla
3149,Juan TORO,,ESP,794, 28 JAN 2024,761, Sevilla
3150,Christian ORTIZ,,PUR,794, 15 OCT 2023,763, Toronto
3151,Ivaylo VALEV,,BUL,794, 14 MAY 2023,779, Varna - Bulgarian Marathon Ch.
3151,Ivaylo VALEV,,BUL,794, 09 APR 2023,760, Stara Zagora - Bulgarian Half Marathon Ch.
3152,S M'Tir MOULAY,,FRA,794, 03 DEC 2023,819, Valencia
3153,Axel FINKE,,GER,794, 03 DEC 2023,775, Valencia
3153,Axel FINKE,,GER,794, 19 FEB 2023,789, Sevilla
3154,Monier RAUTER,,GER,794, 24 SEP 2023,799, Berlin
3154,Monier RAUTER,,GER,794, 23 APR 2023,756, Hamburg
3155,Patrick CUTTER,20 Mar 1989,USA,794, 03 DEC 2023,796, Sacramento
3155,Patrick CUTTER,20 Mar 1989,USA,794, 08 OCT 2023,792, Chicago
3155,Patrick CUTTER,20 Mar 1989,USA,794, 17 APR 2023,751, Boston
3156,Gabriel PETERS,30 Nov 1998,USA,794, 03 DEC 2023,795, Sacramento
3156,Gabriel PETERS,30 Nov 1998,USA,794, 17 JUN 2023,793, Duluth
3157,Faicel FADDAOUI,,TUN,793, 03 DEC 2023,757, Tunis
3158,David LEAHY,,GBR,793, 03 DEC 2023,828, Valencia
3158,David LEAHY,,GBR,793, 15 OCT 2023,758, Amsterdam
3159,Reuben NJOROGE,,KEN,793, 29 OCT 2023,762, Nairobi
3160,Jesse LINDBERG,,FIN,793, 03 DEC 2023,816, Valencia
3160,Jesse LINDBERG,,FIN,793, 22 APR 2023,F, Helsinki
3160,Jesse LINDBERG,,FIN,793, 16 APR 2023,770, Rotterdam
3161,Junji KAWANISHI,20 Apr 1986,JPN,793, 03 DEC 2023,814, Fukuoka
3161,Junji KAWANISHI,20 Apr 1986,JPN,793, 05 MAR 2023,829, Tokyo
3161,Junji KAWANISHI,20 Apr 1986,JPN,793, 19 FEB 2023,796, Ohme
3162,Mario MOLINA,03 Dec 1982,ESP,793, 03 DEC 2023,777, Valencia
3162,Mario MOLINA,03 Dec 1982,ESP,793, 19 NOV 2023,GL, Soria - XC
3162,Mario MOLINA,03 Dec 1982,ESP,793, 22 OCT 2023,810, Valencia
3162,Mario MOLINA,03 Dec 1982,ESP,793, 29 JAN 2023,B, Circuito Las Balsas
3163,Joey HENDRIKS,,NED,793, 24 SEP 2023,809, Berlin
3163,Joey HENDRIKS,,NED,793, 19 FEB 2023,777, Sevilla
3164,David CAI,,USA,793, 05 NOV 2023,779, New York
3164,David CAI,,USA,793, 17 APR 2023,808, Boston
3165,Xiang LIU,09 Jun 1986,CHN,793, 29 OCT 2023,780, Xi'an
3166,Sylvain WOLOCH,1979,FRA,793, 29 SEP 2024,805, Berlin
3166,Sylvain WOLOCH,1979,FRA,793, 14 APR 2024,754, Roanne - Open Event
3166,Sylvain WOLOCH,1979,FRA,793, 07 APR 2024,782, Paris
3167,David VAN DER SANDEN,,BEL,793, 16 APR 2023,782, Rotterdam
3167,Kristian HAMMER,,NOR,793, 03 DEC 2023,782, Valencia
3169,Andrew GEIGER,,CAN,793, 12 FEB 2023,800, Vancouver
3170,Yoshio SAIJO,08 Nov 1985,JPN,793, 19 NOV 2023,787, Kobe
3171,Vladislav MIKHAYLOV,09 Feb 2000,BUL,793, 03 DEC 2023,797, Valencia
3171,Vladislav MIKHAYLOV,09 Feb 2000,BUL,793, 21 OCT 2023,B, Pirdop - XC 10.0km
3171,Vladislav MIKHAYLOV,09 Feb 2000,BUL,793, 09 JUL 2023,720, Stadium Ivaylo
3171,Vladislav MIKHAYLOV,09 Feb 2000,BUL,793, 09 APR 2023,782, Stara Zagora - Bulgarian Half Marathon Ch.
3171,Vladislav MIKHAYLOV,09 Feb 2000,BUL,793, 29 JAN 2023,794, Asics Arena
3171,Vladislav MIKHAYLOV,09 Feb 2000,BUL,793, 07 JAN 2023,"Sofia (i)""", Asics Arena
3171,Quinn TODZO,18 Aug 1996,USA,793, 03 DEC 2023,797, Sacramento
3171,Quinn TODZO,18 Aug 1996,USA,793, 17 APR 2023,789, Boston
3173,Yasushi ABE,27 Feb 1975,JPN,793, 03 DEC 2023,A, Fukuoka
3173,Yasushi ABE,27 Feb 1975,JPN,793, 23 APR 2023,767, Nagano
3173,Yasushi ABE,27 Feb 1975,JPN,793, 05 MAR 2023,760, Tokyo
3174,Ids DIJKSTRA,,NED,792, 03 DEC 2023,819, Valencia
3174,Ids DIJKSTRA,,NED,792, 15 OCT 2023,766, Amsterdam
3175,Dmitry KISLYUK,27 Jul 1990,USA,792, 03 DEC 2023,771, Sacramento
3175,Dmitry KISLYUK,27 Jul 1990,USA,792, 17 JUN 2023,813, Duluth
3176,Hirofumi NAKAMURA,09 Jul 2001,JPN,792, 04 FEB 2024,806, Oita
3176,Hirofumi NAKAMURA,09 Jul 2001,JPN,792, 28 JAN 2024,778, Osaka
3177,Michel BAS,,ESP,792, 03 DEC 2023,803, Valencia
3177,Michel BAS,,ESP,792, 22 OCT 2023,782, Valencia
3178,Luuk VERMUNT,1993,NED,792, 03 SEP 2023,773, Rotterdam
3179,Naoya HISHIDA,22 Dec 1987,JPN,791, 23 APR 2023,823, Gifu
3179,Naoya HISHIDA,22 Dec 1987,JPN,791, 26 FEB 2023,949, Osaka
3180,Keenan VINEY,29 Nov 1989,CAN,791, 03 DEC 2023,762, Sacramento
3180,Keenan VINEY,29 Nov 1989,CAN,791, 17 APR 2023,821, Boston
3180,Keenan VINEY,29 Nov 1989,CAN,791, 12 FEB 2023,777, Vancouver
3181,Daniele ATTANASIO,,ITA,791, 19 NOV 2023,820, Verona
3182,Patrick RYNKOWSKI,,USA,791, 08 OCT 2023,818, Chicago
3182,Patrick RYNKOWSKI,,USA,791, 25 MAR 2023,792, Chicago
3183,Ruben LOPEZ,,ESP,791, 10 MAR 2024,775, Málaga
3183,Ruben LOPEZ,,ESP,791, 18 FEB 2024,808, Sevilla
3184,Paul SMITH,,IRL,791, 03 DEC 2023,807, Valencia
3184,Paul SMITH,,IRL,791, 08 OCT 2023,776, Chicago
3185,Marcin WACKO,,POL,791, 23 APR 2023,773, Hamburg
3185,Georgy DZHGARKAVA,1986,GBR,791, 29 OCT 2023,806, Frankfurt
3187,Pessen YOTAM,,ISR,791, 07 MAY 2023,796, Praha
3188,Robin SCHMIDT,1994,GER,791, 29 OCT 2023,796, Frankfurt
3189,Niklas HENNINGSSON,20 Jan 1983,SWE,790, 03 JUN 2023,813, Stockholm
3190,Nicolas BLASCO,,ARG,790, 27 AUG 2023,774, Buenos Aires
3191,Simon VOORHEES,,USA,790, 17 JUN 2023,810, Duluth
3192,Steffen BRINKER,,GER,790, 24 SEP 2023,808, Berlin
3192,Steffen BRINKER,,GER,790, 23 APR 2023,773, Hamburg
3192,David EIK,31 May 1996,USA,790, 03 DEC 2023,808, Sacramento
3192,David EIK,31 May 1996,USA,790, 17 APR 2023,773, Boston
3194,Michał FILICIAK,,POL,790, 22 OCT 2023,808, Poznan
3195,Kent SMITH,22 Jul 1991,USA,790, 05 NOV 2023,782, New York
3195,Kent SMITH,22 Jul 1991,USA,790, 17 APR 2023,799, Boston
3196,Seigo YOSHIMI,07 Oct 1986,JPN,790, 03 DEC 2023,778, Hofu
3196,Seigo YOSHIMI,07 Oct 1986,JPN,790, 26 FEB 2023,825, Osaka
3196,Seigo YOSHIMI,07 Oct 1986,JPN,790, 05 FEB 2023,829, Beppu
3197,Vincent VIRLICHIE,,FRA,790, 22 OCT 2023,789, Valencia
3198,Jack RENYARD,,GBR,789, 08 OCT 2023,756, Chicago
3199,Ermin MUJEZINOVIC,,USA,789, 08 OCT 2023,764, Chicago
3200,Bill MOORE,21 Sep 1987,USA,789, 03 DEC 2023,767, Sacramento
3200,Bill MOORE,21 Sep 1987,USA,789, 17 APR 2023,812, Boston
3201,Isaiah REMINGTON,,USA,789, 17 JUN 2023,769, Duluth
3202,Brad MISH,05 Jun 1987,USA,789, 17 APR 2023,773, Boston
3203,Angel DIAZ,1989,ARG,789, 24 SEP 2023,804, Buenos Aires
3203,Angel DIAZ,1989,ARG,789, 12 MAR 2023,758, Buenos Aires
3204,Rowan GRIFFIN,29 Apr 1994,IRL,789, 29 OCT 2023,778, Dublin
3205,Martin ACKERMANN,,SUI,789, 24 SEP 2023,795, Berlin
3205,Martin ACKERMANN,,SUI,789, 23 APR 2023,783, Zürich
3205,Alejandro TELLECHEA,1987,ARG,789, 24 SEP 2023,783, Buenos Aires
3207,Marcel WALKINGTON,,AUS,789, 16 APR 2023,787, Rotterdam
